frame_number,timestamp,rep_count,state,angle,pose_detected
1518,2025-11-02 18:53:21.440,20,up,173.78,True
1519,2025-11-02 18:53:21.492,20,up,173.59,True
1520,2025-11-02 18:53:21.545,20,up,173.89,True
1521,2025-11-02 18:53:21.593,20,up,173.53,True
1522,2025-11-02 18:53:21.642,20,up,173.38,True
1523,2025-11-02 18:53:21.690,20,up,173.26,True
1524,2025-11-02 18:53:21.743,20,up,173.35,True
1525,2025-11-02 18:53:21.794,20,up,173.25,True
1526,2025-11-02 18:53:21.849,20,up,173.31,True
1527,2025-11-02 18:53:21.901,20,up,173.49,True
1528,2025-11-02 18:53:21.947,20,up,173.65,True
1529,2025-11-02 18:53:21.999,20,up,173.70,True
1530,2025-11-02 18:53:22.048,20,up,173.63,True
1531,2025-11-02 18:53:22.099,20,up,173.57,True
1532,2025-11-02 18:53:22.148,20,up,173.73,True
1533,2025-11-02 18:53:22.199,20,up,173.87,True
1534,2025-11-02 18:53:22.253,20,up,174.04,True
1535,2025-11-02 18:53:22.303,20,up,174.20,True
1536,2025-11-02 18:53:22.352,20,up,174.21,True
1537,2025-11-02 18:53:22.400,20,up,174.14,True
1538,2025-11-02 18:53:22.451,20,up,174.24,True
1539,2025-11-02 18:53:22.504,20,up,174.34,True
1540,2025-11-02 18:53:22.552,20,up,174.33,True
1541,2025-11-02 18:53:22.604,20,up,173.88,True
1542,2025-11-02 18:53:22.652,20,up,173.42,True
1543,2025-11-02 18:53:22.704,20,up,173.33,True
1544,2025-11-02 18:53:22.751,20,up,173.30,True
1545,2025-11-02 18:53:22.803,20,up,173.04,True
1546,2025-11-02 18:53:22.856,20,up,173.05,True
1547,2025-11-02 18:53:22.906,20,up,173.38,True
1548,2025-11-02 18:53:22.956,20,up,173.68,True
1549,2025-11-02 18:53:23.004,20,up,173.85,True
1550,2025-11-02 18:53:23.057,20,up,173.92,True
1551,2025-11-02 18:53:23.108,20,up,174.01,True
1552,2025-11-02 18:53:23.154,20,up,174.14,True
1553,2025-11-02 18:53:23.209,20,up,174.32,True
1554,2025-11-02 18:53:23.258,20,up,174.72,True
1555,2025-11-02 18:53:23.309,20,up,175.26,True
1556,2025-11-02 18:53:23.355,20,up,175.11,True
1557,2025-11-02 18:53:23.409,20,up,174.95,True
1558,2025-11-02 18:53:23.460,20,up,175.14,True
1559,2025-11-02 18:53:23.507,20,up,174.99,True
1560,2025-11-02 18:53:23.559,20,up,174.87,True
1561,2025-11-02 18:53:23.607,20,up,175.26,True
1562,2025-11-02 18:53:23.658,20,up,175.28,True
1563,2025-11-02 18:53:23.709,20,up,175.48,True
1564,2025-11-02 18:53:23.759,20,up,175.34,True
1565,2025-11-02 18:53:23.810,20,up,174.82,True
1566,2025-11-02 18:53:23.855,20,up,173.69,True
1567,2025-11-02 18:53:23.906,20,up,173.55,True
1568,2025-11-02 18:53:23.955,20,up,173.45,True
1569,2025-11-02 18:53:24.007,20,up,173.42,True
1570,2025-11-02 18:53:24.060,20,up,173.47,True
1571,2025-11-02 18:53:24.106,20,up,173.49,True
1572,2025-11-02 18:53:24.158,20,up,173.54,True
1573,2025-11-02 18:53:24.208,20,up,173.82,True
1574,2025-11-02 18:53:24.258,20,up,174.61,True
1575,2025-11-02 18:53:24.307,20,up,174.88,True
1576,2025-11-02 18:53:24.358,20,up,175.14,True
1577,2025-11-02 18:53:24.411,20,up,175.62,True
1578,2025-11-02 18:53:24.458,20,up,175.73,True
1579,2025-11-02 18:53:24.511,20,up,175.75,True
1580,2025-11-02 18:53:24.561,20,up,175.29,True
1581,2025-11-02 18:53:24.615,20,up,175.23,True
1582,2025-11-02 18:53:24.667,20,up,175.21,True
1583,2025-11-02 18:53:24.715,20,up,175.20,True
1584,2025-11-02 18:53:24.768,20,up,175.33,True
1585,2025-11-02 18:53:24.816,20,up,175.05,True
1586,2025-11-02 18:53:24.867,20,up,175.00,True
1587,2025-11-02 18:53:24.915,20,up,174.91,True
1588,2025-11-02 18:53:24.968,20,up,174.98,True
1589,2025-11-02 18:53:25.022,20,up,175.13,True
1590,2025-11-02 18:53:25.068,20,up,175.24,True
1591,2025-11-02 18:53:25.119,20,up,175.28,True
1592,2025-11-02 18:53:25.170,20,up,175.38,True
1593,2025-11-02 18:53:25.224,20,up,175.60,True
1594,2025-11-02 18:53:25.268,20,up,175.79,True
1595,2025-11-02 18:53:25.321,20,up,175.93,True
1596,2025-11-02 18:53:25.372,20,up,176.75,True
1597,2025-11-02 18:53:25.420,20,up,177.29,True
1598,2025-11-02 18:53:25.472,20,up,177.71,True
1599,2025-11-02 18:53:25.519,20,up,177.71,True
1600,2025-11-02 18:53:25.570,20,up,177.62,True
1601,2025-11-02 18:53:25.622,20,up,177.65,True
1602,2025-11-02 18:53:25.671,20,up,177.20,True
1603,2025-11-02 18:53:25.723,20,up,176.08,True
1604,2025-11-02 18:53:25.772,20,up,175.61,True
1605,2025-11-02 18:53:25.825,20,up,173.71,True
1606,2025-11-02 18:53:25.872,20,up,172.53,True
1607,2025-11-02 18:53:25.923,20,up,173.12,True
1608,2025-11-02 18:53:25.976,20,up,173.76,True
1609,2025-11-02 18:53:26.024,20,up,174.16,True
1610,2025-11-02 18:53:26.073,20,up,174.61,True
1611,2025-11-02 18:53:26.120,20,up,173.90,True
1612,2025-11-02 18:53:26.169,20,up,173.35,True
1613,2025-11-02 18:53:26.224,20,up,171.89,True
1614,2025-11-02 18:53:26.270,20,up,169.60,True
1615,2025-11-02 18:53:26.322,20,up,166.46,True
1616,2025-11-02 18:53:26.370,20,up,165.13,True
1617,2025-11-02 18:53:26.422,20,up,154.86,True
1618,2025-11-02 18:53:26.470,21,down,11.36,True
1619,2025-11-02 18:53:26.522,21,down,9.42,True
1620,2025-11-02 18:53:26.575,21,down,9.14,True
1621,2025-11-02 18:53:26.622,21,down,7.61,True
1622,2025-11-02 18:53:26.674,21,down,6.99,True
1623,2025-11-02 18:53:26.723,21,down,6.82,True
1624,2025-11-02 18:53:26.777,21,down,6.60,True
1625,2025-11-02 18:53:26.825,21,down,6.44,True
1626,2025-11-02 18:53:26.876,21,down,11.29,True
1627,2025-11-02 18:53:26.928,21,down,9.57,True
1628,2025-11-02 18:53:26.980,21,up,177.55,True
1629,2025-11-02 18:53:27.026,21,up,173.99,True
1630,2025-11-02 18:53:27.074,21,up,170.06,True
1631,2025-11-02 18:53:27.127,21,up,171.05,True
1632,2025-11-02 18:53:27.181,21,up,171.57,True
1633,2025-11-02 18:53:27.228,21,up,171.42,True
1634,2025-11-02 18:53:27.281,21,up,171.47,True
1635,2025-11-02 18:53:27.328,21,up,171.33,True
1636,2025-11-02 18:53:27.380,21,up,171.25,True
1637,2025-11-02 18:53:27.429,21,up,171.18,True
1638,2025-11-02 18:53:27.480,21,up,170.98,True
1639,2025-11-02 18:53:27.534,21,up,170.94,True
1640,2025-11-02 18:53:27.581,21,up,171.10,True
1641,2025-11-02 18:53:27.632,21,up,170.66,True
1642,2025-11-02 18:53:27.680,21,up,169.84,True
1643,2025-11-02 18:53:27.732,21,up,169.01,True
1644,2025-11-02 18:53:27.784,21,up,165.35,True
1645,2025-11-02 18:53:27.832,21,up,160.68,True
1646,2025-11-02 18:53:27.884,21,up,149.47,True
1647,2025-11-02 18:53:27.932,21,up,160.51,True
1648,2025-11-02 18:53:27.984,22,down,54.96,True
1649,2025-11-02 18:53:28.032,22,down,14.08,True
1650,2025-11-02 18:53:28.084,22,down,1.71,True
1651,2025-11-02 18:53:28.136,22,down,8.83,True
1652,2025-11-02 18:53:28.184,22,down,8.92,True
1653,2025-11-02 18:53:28.233,22,down,8.76,True
1654,2025-11-02 18:53:28.280,22,down,9.09,True
1655,2025-11-02 18:53:28.335,22,down,9.26,True
1656,2025-11-02 18:53:28.385,22,down,9.55,True
1657,2025-11-02 18:53:28.435,22,down,12.25,True
1658,2025-11-02 18:53:28.488,22,down,5.32,True
1659,2025-11-02 18:53:28.536,22,down,28.86,True
1660,2025-11-02 18:53:28.588,22,down,54.13,True
1661,2025-11-02 18:53:28.636,22,up,173.63,True
1662,2025-11-02 18:53:28.686,22,up,167.29,True
1663,2025-11-02 18:53:28.738,22,up,165.47,True
1664,2025-11-02 18:53:28.787,22,up,166.59,True
1665,2025-11-02 18:53:28.841,22,up,166.06,True
1666,2025-11-02 18:53:28.887,22,up,166.89,True
1667,2025-11-02 18:53:28.939,22,up,166.93,True
1668,2025-11-02 18:53:28.986,22,up,167.69,True
1669,2025-11-02 18:53:29.038,22,up,168.07,True
1670,2025-11-02 18:53:29.091,22,up,168.29,True
1671,2025-11-02 18:53:29.138,22,up,168.46,True
1672,2025-11-02 18:53:29.189,22,up,168.52,True
1673,2025-11-02 18:53:29.238,22,up,168.47,True
1674,2025-11-02 18:53:29.290,22,up,168.57,True
1675,2025-11-02 18:53:29.344,22,up,168.36,True
1676,2025-11-02 18:53:29.391,22,up,167.89,True
1677,2025-11-02 18:53:29.443,22,up,166.57,True
1678,2025-11-02 18:53:29.490,22,up,164.39,True
1679,2025-11-02 18:53:29.542,22,up,158.66,True
1680,2025-11-02 18:53:29.590,22,up,152.08,True
1681,2025-11-02 18:53:29.642,22,up,143.03,True
1682,2025-11-02 18:53:29.694,22,up,128.19,True
1683,2025-11-02 18:53:29.743,22,up,169.89,True
1684,2025-11-02 18:53:29.794,22,up,147.02,True
1685,2025-11-02 18:53:29.841,23,down,64.76,True
1686,2025-11-02 18:53:29.894,23,down,5.79,True
1687,2025-11-02 18:53:29.943,23,down,7.48,True
1688,2025-11-02 18:53:29.994,23,down,7.90,True
1689,2025-11-02 18:53:30.047,23,down,11.10,True
1690,2025-11-02 18:53:30.094,23,down,15.94,True
1691,2025-11-02 18:53:30.148,23,down,27.34,True
1692,2025-11-02 18:53:30.197,23,down,40.41,True
1693,2025-11-02 18:53:30.246,23,down,135.61,True
1694,2025-11-02 18:53:30.298,23,down,159.36,True
1695,2025-11-02 18:53:30.347,23,up,165.64,True
1696,2025-11-02 18:53:30.400,23,up,170.99,True
1697,2025-11-02 18:53:30.447,23,up,175.31,True
1698,2025-11-02 18:53:30.501,23,up,177.99,True
1699,2025-11-02 18:53:30.549,23,up,179.18,True
1700,2025-11-02 18:53:30.602,23,up,177.75,True
1701,2025-11-02 18:53:30.655,23,up,177.14,True
1702,2025-11-02 18:53:30.701,23,up,176.90,True
1703,2025-11-02 18:53:30.753,23,up,177.08,True
1704,2025-11-02 18:53:30.801,23,up,176.84,True
1705,2025-11-02 18:53:30.852,23,up,177.23,True
1706,2025-11-02 18:53:30.905,23,up,177.11,True
1707,2025-11-02 18:53:30.954,23,up,176.80,True
1708,2025-11-02 18:53:31.004,23,up,177.10,True
1709,2025-11-02 18:53:31.053,23,up,177.38,True
1710,2025-11-02 18:53:31.104,23,up,177.32,True
1711,2025-11-02 18:53:31.154,23,up,178.07,True
1712,2025-11-02 18:53:31.205,23,up,178.81,True
1713,2025-11-02 18:53:31.258,23,up,179.15,True
1714,2025-11-02 18:53:31.304,23,up,179.23,True
1715,2025-11-02 18:53:31.356,23,up,179.30,True
1716,2025-11-02 18:53:31.405,23,up,179.20,True
1717,2025-11-02 18:53:31.456,23,up,179.14,True
1718,2025-11-02 18:53:31.503,23,up,179.51,True
1719,2025-11-02 18:53:31.554,23,up,179.60,True
1720,2025-11-02 18:53:31.606,23,up,179.16,True
1721,2025-11-02 18:53:31.654,23,up,178.94,True
1722,2025-11-02 18:53:31.705,23,up,178.76,True
1723,2025-11-02 18:53:31.754,23,up,178.47,True
1724,2025-11-02 18:53:31.806,23,up,178.56,True
1725,2025-11-02 18:53:31.859,23,up,178.02,True
1726,2025-11-02 18:53:31.909,23,up,178.19,True
1727,2025-11-02 18:53:31.961,23,up,177.29,True
1728,2025-11-02 18:53:32.008,23,up,176.88,True
1729,2025-11-02 18:53:32.061,23,up,176.39,True
1730,2025-11-02 18:53:32.110,23,up,176.32,True
1731,2025-11-02 18:53:32.164,23,up,176.56,True
1732,2025-11-02 18:53:32.215,23,up,177.00,True
1733,2025-11-02 18:53:32.262,23,up,176.50,True
1734,2025-11-02 18:53:32.315,23,up,176.24,True
1735,2025-11-02 18:53:32.363,23,up,175.90,True
1736,2025-11-02 18:53:32.414,23,up,174.16,True
1737,2025-11-02 18:53:32.465,23,up,174.84,True
1738,2025-11-02 18:53:32.514,23,up,174.02,True
1739,2025-11-02 18:53:32.565,23,up,176.98,True
1740,2025-11-02 18:53:32.613,24,down,22.05,True
1741,2025-11-02 18:53:32.664,24,down,1.77,True
1742,2025-11-02 18:53:32.711,24,down,5.35,True
1743,2025-11-02 18:53:32.763,24,down,2.48,True
1744,2025-11-02 18:53:32.815,24,down,1.88,True
1745,2025-11-02 18:53:32.864,24,down,1.03,True
1746,2025-11-02 18:53:32.918,24,down,0.94,True
1747,2025-11-02 18:53:32.966,24,down,3.93,True
1748,2025-11-02 18:53:33.016,24,down,1.74,True
1749,2025-11-02 18:53:33.065,24,down,8.74,True
1750,2025-11-02 18:53:33.114,24,down,19.97,True
1751,2025-11-02 18:53:33.168,24,up,166.14,True
1752,2025-11-02 18:53:33.216,24,up,173.19,True
1753,2025-11-02 18:53:33.269,24,up,176.36,True
1754,2025-11-02 18:53:33.316,24,up,178.83,True
1755,2025-11-02 18:53:33.370,24,up,179.07,True
1756,2025-11-02 18:53:33.421,24,up,178.97,True
1757,2025-11-02 18:53:33.468,24,up,179.25,True
1758,2025-11-02 18:53:33.520,24,up,179.33,True
1759,2025-11-02 18:53:33.568,24,up,179.97,True
1760,2025-11-02 18:53:33.618,24,up,179.79,True
1761,2025-11-02 18:53:33.668,24,up,179.53,True
1762,2025-11-02 18:53:33.721,24,up,178.74,True
1763,2025-11-02 18:53:33.770,24,up,178.08,True
1764,2025-11-02 18:53:33.818,24,up,178.15,True
1765,2025-11-02 18:53:33.872,24,up,178.42,True
1766,2025-11-02 18:53:33.919,24,up,178.32,True
1767,2025-11-02 18:53:33.974,24,up,177.59,True
1768,2025-11-02 18:53:34.024,24,up,176.73,True
1769,2025-11-02 18:53:34.072,24,up,177.57,True
1770,2025-11-02 18:53:34.125,24,up,179.99,True
1771,2025-11-02 18:53:34.173,24,up,178.42,True
1772,2025-11-02 18:53:34.224,24,up,177.02,True
1773,2025-11-02 18:53:34.271,24,up,177.12,True
1774,2025-11-02 18:53:34.324,24,up,174.61,True
1775,2025-11-02 18:53:34.376,24,up,172.37,True
1776,2025-11-02 18:53:34.424,24,up,170.57,True
1777,2025-11-02 18:53:34.476,24,up,168.86,True
1778,2025-11-02 18:53:34.524,24,up,168.42,True
1779,2025-11-02 18:53:34.577,24,up,167.99,True
1780,2025-11-02 18:53:34.624,24,up,167.57,True
1781,2025-11-02 18:53:34.675,24,up,165.98,True
1782,2025-11-02 18:53:34.731,24,up,162.64,True
1783,2025-11-02 18:53:34.777,24,up,160.42,True
1784,2025-11-02 18:53:34.828,24,up,160.35,True
1785,2025-11-02 18:53:34.877,24,up,159.63,True
1786,2025-11-02 18:53:34.928,24,up,161.24,True
1787,2025-11-02 18:53:34.981,24,up,160.37,True
1788,2025-11-02 18:53:35.028,24,up,165.00,True
1789,2025-11-02 18:53:35.082,24,up,164.81,True
1790,2025-11-02 18:53:35.128,24,up,163.24,True
1791,2025-11-02 18:53:35.182,24,up,165.16,True
1792,2025-11-02 18:53:35.228,24,up,167.70,True
1793,2025-11-02 18:53:35.279,24,up,170.58,True
1794,2025-11-02 18:53:35.333,24,up,174.83,True
1795,2025-11-02 18:53:35.379,24,up,179.10,True
1796,2025-11-02 18:53:35.432,24,up,178.25,True
1797,2025-11-02 18:53:35.481,24,up,178.14,True
1798,2025-11-02 18:53:35.533,24,up,179.37,True
1799,2025-11-02 18:53:35.582,24,up,177.65,True
1800,2025-11-02 18:53:35.630,24,up,177.36,True
1801,2025-11-02 18:53:35.683,24,up,178.38,True
1802,2025-11-02 18:53:35.730,24,up,179.56,True
1803,2025-11-02 18:53:35.781,24,up,179.90,True
1804,2025-11-02 18:53:35.830,24,up,178.22,True
1805,2025-11-02 18:53:35.882,24,up,172.85,True
1806,2025-11-02 18:53:35.934,24,up,169.91,True
1807,2025-11-02 18:53:35.981,24,up,169.86,True
1808,2025-11-02 18:53:36.035,24,up,167.10,True
1809,2025-11-02 18:53:36.082,24,up,166.65,True
1810,2025-11-02 18:53:36.134,24,up,167.08,True
1811,2025-11-02 18:53:36.183,24,up,166.24,True
1812,2025-11-02 18:53:36.235,24,up,165.44,True
1813,2025-11-02 18:53:36.290,24,up,164.58,True
1814,2025-11-02 18:53:36.338,24,up,166.15,True
1815,2025-11-02 18:53:36.390,24,up,166.24,True
1816,2025-11-02 18:53:36.438,24,up,166.04,True
1817,2025-11-02 18:53:36.492,24,up,165.60,True
1818,2025-11-02 18:53:36.543,24,up,165.75,True
1819,2025-11-02 18:53:36.591,24,up,165.96,True
1820,2025-11-02 18:53:36.646,24,up,165.84,True
1821,2025-11-02 18:53:36.690,24,up,165.34,True
1822,2025-11-02 18:53:36.745,24,up,164.62,True
1823,2025-11-02 18:53:36.792,24,up,164.86,True
1824,2025-11-02 18:53:36.844,24,up,164.45,True
1825,2025-11-02 18:53:36.895,24,up,162.59,True
1826,2025-11-02 18:53:36.942,24,up,161.69,True
1827,2025-11-02 18:53:36.996,24,up,158.23,True
1828,2025-11-02 18:53:37.045,24,up,157.42,True
1829,2025-11-02 18:53:37.097,24,up,156.55,True
1830,2025-11-02 18:53:37.147,24,up,157.67,True
1831,2025-11-02 18:53:37.196,24,up,155.34,True
1832,2025-11-02 18:53:37.248,24,up,155.95,True
1833,2025-11-02 18:53:37.295,24,up,159.44,True
1834,2025-11-02 18:53:37.348,24,up,159.03,True
1835,2025-11-02 18:53:37.396,24,up,159.00,True
1836,2025-11-02 18:53:37.447,24,up,158.29,True
1837,2025-11-02 18:53:37.500,24,up,158.74,True
1838,2025-11-02 18:53:37.547,24,up,161.87,True
1839,2025-11-02 18:53:37.599,24,up,162.78,True
1840,2025-11-02 18:53:37.649,24,up,165.27,True
1841,2025-11-02 18:53:37.700,24,up,166.44,True
1842,2025-11-02 18:53:37.748,24,up,167.43,True
1843,2025-11-02 18:53:37.800,24,up,164.88,True
1844,2025-11-02 18:53:37.851,24,up,163.90,True
1845,2025-11-02 18:53:37.901,24,up,164.78,True
1846,2025-11-02 18:53:37.951,24,up,164.10,True
1847,2025-11-02 18:53:37.998,24,up,163.57,True
1848,2025-11-02 18:53:38.051,24,up,163.19,True
1849,2025-11-02 18:53:38.100,24,up,162.75,True
1850,2025-11-02 18:53:38.148,24,up,164.68,True
1851,2025-11-02 18:53:38.199,24,up,166.36,True
1852,2025-11-02 18:53:38.246,24,up,165.96,True
1853,2025-11-02 18:53:38.301,24,up,166.65,True
1854,2025-11-02 18:53:38.345,24,up,166.88,True
1855,2025-11-02 18:53:38.398,24,up,168.19,True
1856,2025-11-02 18:53:38.452,24,up,168.39,True
1857,2025-11-02 18:53:38.500,24,up,168.58,True
1858,2025-11-02 18:53:38.551,24,up,168.98,True
1859,2025-11-02 18:53:38.601,24,up,169.25,True
1860,2025-11-02 18:53:38.653,24,up,168.92,True
1861,2025-11-02 18:53:38.709,24,up,167.63,True
1862,2025-11-02 18:53:38.753,24,up,166.52,True
1863,2025-11-02 18:53:38.805,24,up,166.51,True
1864,2025-11-02 18:53:38.854,24,up,166.66,True
1865,2025-11-02 18:53:38.904,24,up,166.34,True
1866,2025-11-02 18:53:38.953,24,up,165.70,True
1867,2025-11-02 18:53:39.005,24,up,165.07,True
1868,2025-11-02 18:53:39.056,24,up,164.80,True
1869,2025-11-02 18:53:39.105,24,up,165.57,True
1870,2025-11-02 18:53:39.157,24,up,166.57,True
1871,2025-11-02 18:53:39.204,24,up,166.97,True
1872,2025-11-02 18:53:39.256,24,up,168.50,True
1873,2025-11-02 18:53:39.304,24,up,169.88,True
1874,2025-11-02 18:53:39.359,24,up,171.30,True
1875,2025-11-02 18:53:39.408,24,up,171.76,True
1876,2025-11-02 18:53:39.457,24,up,170.97,True
1877,2025-11-02 18:53:39.512,24,up,170.30,True
1878,2025-11-02 18:53:39.557,24,up,170.48,True
1879,2025-11-02 18:53:39.608,24,up,170.84,True
1880,2025-11-02 18:53:39.661,24,up,169.73,True
1881,2025-11-02 18:53:39.708,24,up,169.08,True
1882,2025-11-02 18:53:39.760,24,up,168.99,True
